Video ID,Code,English title,Vietnamese title,Turn,Speaker,English,Vietnamese,EN words,Line key,Image file,,English display,Vietnamese display,English voice,Vietnamese voice,Reflex role,Speaker sex,Language flow,Voice mapping,On-screen labels,Render order,Reflex rule
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,8,Ben,I will say forty or fourteen slowly and clearly.,Mình sẽ nói bốn mươi hay mười bốn chậm và rõ.,9,DGE0115_L08,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will say forty or fourteen slowly and clearly.,TIẾNG VIỆT: Mình sẽ nói bốn mươi hay mười bốn chậm và rõ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,9,Mia,Good; Keep every sound in forty or fourteen clear.,Tốt; Hãy phát âm rõ từng âm trong bốn mươi hay mười bốn.,9,DGE0115_L09,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Good; Keep every sound in forty or fourteen clear.,TIẾNG VIỆT: Tốt; Hãy phát âm rõ từng âm trong bốn mươi hay mười bốn.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,10,Ben,I will not hurry through forty or fourteen.,Mình sẽ không nói vội khi luyện bốn mươi hay mười bốn.,8,DGE0115_L10,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will not hurry through forty or fourteen.,TIẾNG VIỆT: Mình sẽ không nói vội khi luyện bốn mươi hay mười bốn.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,11,Mia,Say forty or fourteen again at normal speed.,Hãy nói lại bốn mươi hay mười bốn với tốc độ bình thường.,8,DGE0115_L11,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Say forty or fourteen again at normal speed.,TIẾNG VIỆT: Hãy nói lại bốn mươi hay mười bốn với tốc độ bình thường.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,12,Ben,I can say forty or fourteen at normal speed.,Mình có thể nói bốn mươi hay mười bốn với tốc độ bình thường.,9,DGE0115_L12,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I can say forty or fourteen at normal speed.,TIẾNG VIỆT: Mình có thể nói bốn mươi hay mười bốn với tốc độ bình thường.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,13,Mia,Look away and remember forty or fourteen.,Hãy nhìn chỗ khác và nhớ lại bốn mươi hay mười bốn.,7,DGE0115_L13,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Look away and remember forty or fourteen.,TIẾNG VIỆT: Hãy nhìn chỗ khác và nhớ lại bốn mươi hay mười bốn.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,14,Ben,I remember forty or fourteen without reading it.,Mình nhớ bốn mươi hay mười bốn mà không cần nhìn chữ.,8,DGE0115_L14,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I remember forty or fourteen without reading it.,TIẾNG VIỆT: Mình nhớ bốn mươi hay mười bốn mà không cần nhìn chữ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,15,Mia,Start forty or fourteen with a calm voice.,Hãy bắt đầu bốn mươi hay mười bốn bằng giọng bình tĩnh.,8,DGE0115_L15,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Start forty or fourteen with a calm voice.,TIẾNG VIỆT: Hãy bắt đầu bốn mươi hay mười bốn bằng giọng bình tĩnh.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,16,Ben,My voice stays calm during forty or fourteen.,Giọng mình vẫn bình tĩnh khi nói bốn mươi hay mười bốn.,8,DGE0115_L16,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: My voice stays calm during forty or fourteen.,TIẾNG VIỆT: Giọng mình vẫn bình tĩnh khi nói bốn mươi hay mười bốn.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,75,Mia,You have now finished “Numbers 21–100 and larger numbers: forty or fourteen” successfully.,Bạn đã hoàn thành tốt bài “Số 21–100 và số lớn hơn: bốn mươi hay mười bốn”.,14,DGE0115_L75,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: You have now finished “Numbers 21–100 and larger numbers: forty or fourteen” successfully.,TIẾNG VIỆT: Bạn đã hoàn thành tốt bài “Số 21–100 và số lớn hơn: bốn mươi hay mười bốn”.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
115,DGE0115,Numbers 21–100 and larger numbers: forty or fourteen,Số 21–100 và số lớn hơn: bốn mươi hay mười bốn,76,Ben,I am proud to finish “Numbers 21–100 and larger numbers: forty or fourteen” today.,Mình rất vui vì hoàn thành bài “Số 21–100 và số lớn hơn: bốn mươi hay mười bốn” hôm nay.,15,DGE0115_L76,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I am proud to finish “Numbers 21–100 and larger numbers: forty or fourteen” today.,TIẾNG VIỆT: Mình rất vui vì hoàn thành bài “Số 21–100 và số lớn hơn: bốn mươi hay mười bốn” hôm nay.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,1,Mia,"Hello, Ben; Today’s lesson is “Numbers 21–100 and larger numbers: ninety or nineteen”.",Chào Ben; Bài học hôm nay là “Số 21–100 và số lớn hơn: chín mươi hay mười chín”.,14,DGE0116_L01,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Ben; Today’s lesson is “Numbers 21–100 and larger numbers: ninety or nineteen”.",TIẾNG VIỆT: Chào Ben; Bài học hôm nay là “Số 21–100 và số lớn hơn: chín mươi hay mười chín”.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,2,Ben,"Hello, Mia; I am ready for “Numbers 21–100 and larger numbers: ninety or nineteen”.",Chào Mia; Mình đã sẵn sàng học “Số 21–100 và số lớn hơn: chín mươi hay mười chín”.,15,DGE0116_L02,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Mia; I am ready for “Numbers 21–100 and larger numbers: ninety or nineteen”.",TIẾNG VIỆT: Chào Mia; Mình đã sẵn sàng học “Số 21–100 và số lớn hơn: chín mươi hay mười chín”.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,3,Mia,Listen first; Our key language is ninety or nineteen.,Hãy nghe trước; Nội dung chính là chín mươi hay mười chín.,9,DGE0116_L03,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Listen first; Our key language is ninety or nineteen.,TIẾNG VIỆT: Hãy nghe trước; Nội dung chính là chín mươi hay mười chín.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,4,Ben,I am listening carefully to ninety or nineteen.,Mình đang nghe kỹ chín mươi hay mười chín.,8,DGE0116_L04,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I am listening carefully to ninety or nineteen.,TIẾNG VIỆT: Mình đang nghe kỹ chín mươi hay mười chín.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,5,Mia,Please hear ninety or nineteen one more time.,Hãy nghe chín mươi hay mười chín thêm một lần nữa.,8,DGE0116_L05,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Please hear ninety or nineteen one more time.,TIẾNG VIỆT: Hãy nghe chín mươi hay mười chín thêm một lần nữa.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,6,Ben,"For ninety or nineteen, i can hear the key language clearly.","Với chín mươi hay mười chín, mình có thể nghe rõ nội dung chính.",11,DGE0116_L06,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,"TIẾNG ANH: For ninety or nineteen, i can hear the key language clearly.","TIẾNG VIỆT: Với chín mươi hay mười chín, mình có thể nghe rõ nội dung chính.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,7,Mia,Now say ninety or nineteen slowly with me.,Bây giờ hãy nói chậm chín mươi hay mười chín cùng mình.,8,DGE0116_L07,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Now say ninety or nineteen slowly with me.,TIẾNG VIỆT: Bây giờ hãy nói chậm chín mươi hay mười chín cùng mình.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,8,Ben,I will say ninety or nineteen slowly and clearly.,Mình sẽ nói chín mươi hay mười chín chậm và rõ.,9,DGE0116_L08,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will say ninety or nineteen slowly and clearly.,TIẾNG VIỆT: Mình sẽ nói chín mươi hay mười chín chậm và rõ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,9,Mia,Good; Keep every sound in ninety or nineteen clear.,Tốt; Hãy phát âm rõ từng âm trong chín mươi hay mười chín.,9,DGE0116_L09,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Good; Keep every sound in ninety or nineteen clear.,TIẾNG VIỆT: Tốt; Hãy phát âm rõ từng âm trong chín mươi hay mười chín.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,10,Ben,I will not hurry through ninety or nineteen.,Mình sẽ không nói vội khi luyện chín mươi hay mười chín.,8,DGE0116_L10,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will not hurry through ninety or nineteen.,TIẾNG VIỆT: Mình sẽ không nói vội khi luyện chín mươi hay mười chín.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,11,Mia,Say ninety or nineteen again at normal speed.,Hãy nói lại chín mươi hay mười chín với tốc độ bình thường.,8,DGE0116_L11,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Say ninety or nineteen again at normal speed.,TIẾNG VIỆT: Hãy nói lại chín mươi hay mười chín với tốc độ bình thường.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,12,Ben,I can say ninety or nineteen at normal speed.,Mình có thể nói chín mươi hay mười chín với tốc độ bình thường.,9,DGE0116_L12,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I can say ninety or nineteen at normal speed.,TIẾNG VIỆT: Mình có thể nói chín mươi hay mười chín với tốc độ bình thường.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,13,Mia,Look away and remember ninety or nineteen.,Hãy nhìn chỗ khác và nhớ lại chín mươi hay mười chín.,7,DGE0116_L13,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Look away and remember ninety or nineteen.,TIẾNG VIỆT: Hãy nhìn chỗ khác và nhớ lại chín mươi hay mười chín.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,14,Ben,I remember ninety or nineteen without reading it.,Mình nhớ chín mươi hay mười chín mà không cần nhìn chữ.,8,DGE0116_L14,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I remember ninety or nineteen without reading it.,TIẾNG VIỆT: Mình nhớ chín mươi hay mười chín mà không cần nhìn chữ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,15,Mia,Start ninety or nineteen with a calm voice.,Hãy bắt đầu chín mươi hay mười chín bằng giọng bình tĩnh.,8,DGE0116_L15,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Start ninety or nineteen with a calm voice.,TIẾNG VIỆT: Hãy bắt đầu chín mươi hay mười chín bằng giọng bình tĩnh.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,16,Ben,My voice stays calm during ninety or nineteen.,Giọng mình vẫn bình tĩnh khi nói chín mươi hay mười chín.,8,DGE0116_L16,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: My voice stays calm during ninety or nineteen.,TIẾNG VIỆT: Giọng mình vẫn bình tĩnh khi nói chín mươi hay mười chín.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,75,Mia,You have now finished “Numbers 21–100 and larger numbers: ninety or nineteen” successfully.,Bạn đã hoàn thành tốt bài “Số 21–100 và số lớn hơn: chín mươi hay mười chín”.,14,DGE0116_L75,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: You have now finished “Numbers 21–100 and larger numbers: ninety or nineteen” successfully.,TIẾNG VIỆT: Bạn đã hoàn thành tốt bài “Số 21–100 và số lớn hơn: chín mươi hay mười chín”.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
116,DGE0116,Numbers 21–100 and larger numbers: ninety or nineteen,Số 21–100 và số lớn hơn: chín mươi hay mười chín,76,Ben,I am proud to finish “Numbers 21–100 and larger numbers: ninety or nineteen” today.,Mình rất vui vì hoàn thành bài “Số 21–100 và số lớn hơn: chín mươi hay mười chín” hôm nay.,15,DGE0116_L76,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I am proud to finish “Numbers 21–100 and larger numbers: ninety or nineteen” today.,TIẾNG VIỆT: Mình rất vui vì hoàn thành bài “Số 21–100 và số lớn hơn: chín mươi hay mười chín” hôm nay.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
117,DGE0117,Numbers 21–100 and larger numbers: teen and ty endings,Số 21–100 và số lớn hơn: đuôi teen và ty,1,Mia,"Hello, Ben; Today’s lesson is “Numbers 21–100 and larger numbers: teen and ty endings”.",Chào Ben; Bài học hôm nay là “Số 21–100 và số lớn hơn: đuôi teen và ty”.,15,DGE0117_L01,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Ben; Today’s lesson is “Numbers 21–100 and larger numbers: teen and ty endings”.",TIẾNG VIỆT: Chào Ben; Bài học hôm nay là “Số 21–100 và số lớn hơn: đuôi teen và ty”.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
117,DGE0117,Numbers 21–100 and larger numbers: teen and ty endings,Số 21–100 và số lớn hơn: đuôi teen và ty,2,Ben,"Hello, Mia; I am ready for “Numbers 21–100 and larger numbers: teen and ty endings”.",Chào Mia; Mình đã sẵn sàng học “Số 21–100 và số lớn hơn: đuôi teen và ty”.,16,DGE0117_L02,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Mia; I am ready for “Numbers 21–100 and larger numbers: teen and ty endings”.",TIẾNG VIỆT: Chào Mia; Mình đã sẵn sàng học “Số 21–100 và số lớn hơn: đuôi teen và ty”.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
117,DGE0117,Numbers 21–100 and larger numbers: teen and ty endings,Số 21–100 và số lớn hơn: đuôi teen và ty,3,Mia,Listen first; Our key language is teen and ty endings.,Hãy nghe trước; Nội dung chính là đuôi teen và ty.,10,DGE0117_L03,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Listen first; Our key language is teen and ty endings.,TIẾNG VIỆT: Hãy nghe trước; Nội dung chính là đuôi teen và ty.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
117,DGE0117,Numbers 21–100 and larger numbers: teen and ty endings,Số 21–100 và số lớn hơn: đuôi teen và ty,4,Ben,I am listening carefully to teen and ty endings.,Mình đang nghe kỹ đuôi teen và ty.,9,DGE0117_L04,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I am listening carefully to teen and ty endings.,TIẾNG VIỆT: Mình đang nghe kỹ đuôi teen và ty.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
117,DGE0117,Numbers 21–100 and larger numbers: teen and ty endings,Số 21–100 và số lớn hơn: đuôi teen và ty,5,Mia,Please hear teen and ty endings one more time.,Hãy nghe đuôi teen và ty thêm một lần nữa.,9,DGE0117_L05,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Please hear teen and ty endings one more time.,TIẾNG VIỆT: Hãy nghe đuôi teen và ty thêm một lần nữa.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
117,DGE0117,Numbers 21–100 and larger numbers: teen and ty endings,Số 21–100 và số lớn hơn: đuôi teen và ty,6,Ben,"For teen and ty endings, i can hear the key language clearly.","Với đuôi teen và ty, mình có thể nghe rõ nội dung chính.",12,DGE0117_L06,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,"TIẾNG ANH: For teen and ty endings, i can hear the key language clearly.","TIẾNG VIỆT: Với đuôi teen và ty, mình có thể nghe rõ nội dung chính.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
117,DGE0117,Numbers 21–100 and larger numbers: teen and ty endings,Số 21–100 và số lớn hơn: đuôi teen và ty,7,Mia,Now say teen and ty endings slowly with me.,Bây giờ hãy nói chậm đuôi teen và ty cùng mình.,9,DGE0117_L07,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: Now say teen and ty endings slowly with me.,TIẾNG VIỆT: Bây giờ hãy nói chậm đuôi teen và ty cùng mình.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
117,DGE0117,Numbers 21–100 and larger numbers: teen and ty endings,Số 21–100 và số lớn hơn: đuôi teen và ty,8,Ben,I will say teen and ty endings slowly and clearly.,Mình sẽ nói đuôi teen và ty chậm và rõ.,10,DGE0117_L08,DGE_MODULE_M12_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will say teen and ty endings slowly and clearly.,TIẾNG VIỆT: Mình sẽ nói đuôi teen và ty chậm và rõ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
