Video ID,Code,English title,Vietnamese title,Turn,Speaker,English,Vietnamese,EN words,Line key,Image file,,English display,Vietnamese display,English voice,Vietnamese voice,Reflex role,Speaker sex,Language flow,Voice mapping,On-screen labels,Render order,Reflex rule
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",4,Ben,I am listening carefully to answer with the correct article.,Mình đang nghe kỹ trả lời bằng mạo từ đúng.,10,DGE0218_L04,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I am listening carefully to answer with the correct article.,TIẾNG VIỆT: Mình đang nghe kỹ trả lời bằng mạo từ đúng.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",5,Mia,Please hear answer with the correct article one more time.,Hãy nghe trả lời bằng mạo từ đúng thêm một lần nữa.,10,DGE0218_L05,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Please hear answer with the correct article one more time.,TIẾNG VIỆT: Hãy nghe trả lời bằng mạo từ đúng thêm một lần nữa.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",6,Ben,"For answer with the correct article, i can hear the key language clearly.","Với trả lời bằng mạo từ đúng, mình có thể nghe rõ nội dung chính.",13,DGE0218_L06,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: For answer with the correct article, i can hear the key language clearly.","TIẾNG VIỆT: Với trả lời bằng mạo từ đúng, mình có thể nghe rõ nội dung chính.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",7,Mia,Now say answer with the correct article slowly with me.,Bây giờ hãy nói chậm trả lời bằng mạo từ đúng cùng mình.,10,DGE0218_L07,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Now say answer with the correct article slowly with me.,TIẾNG VIỆT: Bây giờ hãy nói chậm trả lời bằng mạo từ đúng cùng mình.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",8,Ben,I will say answer with the correct article slowly and clearly.,Mình sẽ nói trả lời bằng mạo từ đúng chậm và rõ.,11,DGE0218_L08,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will say answer with the correct article slowly and clearly.,TIẾNG VIỆT: Mình sẽ nói trả lời bằng mạo từ đúng chậm và rõ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",9,Mia,Good; Keep every sound in answer with the correct article clear.,Tốt; Hãy phát âm rõ từng âm trong trả lời bằng mạo từ đúng.,11,DGE0218_L09,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Good; Keep every sound in answer with the correct article clear.,TIẾNG VIỆT: Tốt; Hãy phát âm rõ từng âm trong trả lời bằng mạo từ đúng.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",10,Ben,I will not hurry through answer with the correct article.,Mình sẽ không nói vội khi luyện trả lời bằng mạo từ đúng.,10,DGE0218_L10,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will not hurry through answer with the correct article.,TIẾNG VIỆT: Mình sẽ không nói vội khi luyện trả lời bằng mạo từ đúng.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",11,Mia,Say answer with the correct article again at normal speed.,Hãy nói lại trả lời bằng mạo từ đúng với tốc độ bình thường.,10,DGE0218_L11,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Say answer with the correct article again at normal speed.,TIẾNG VIỆT: Hãy nói lại trả lời bằng mạo từ đúng với tốc độ bình thường.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",12,Ben,I can say answer with the correct article at normal speed.,Mình có thể nói trả lời bằng mạo từ đúng với tốc độ bình thường.,11,DGE0218_L12,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I can say answer with the correct article at normal speed.,TIẾNG VIỆT: Mình có thể nói trả lời bằng mạo từ đúng với tốc độ bình thường.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",13,Mia,Look away and remember answer with the correct article.,Hãy nhìn chỗ khác và nhớ lại trả lời bằng mạo từ đúng.,9,DGE0218_L13,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Look away and remember answer with the correct article.,TIẾNG VIỆT: Hãy nhìn chỗ khác và nhớ lại trả lời bằng mạo từ đúng.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",14,Ben,I remember answer with the correct article without reading it.,Mình nhớ trả lời bằng mạo từ đúng mà không cần nhìn chữ.,10,DGE0218_L14,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I remember answer with the correct article without reading it.,TIẾNG VIỆT: Mình nhớ trả lời bằng mạo từ đúng mà không cần nhìn chữ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",75,Mia,"You have now finished “A, an and the: answer with the correct article” successfully.","Bạn đã hoàn thành tốt bài “Mạo từ a, an và the: trả lời bằng mạo từ đúng”.",14,DGE0218_L75,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: You have now finished “A, an and the: answer with the correct article” successfully.","TIẾNG VIỆT: Bạn đã hoàn thành tốt bài “Mạo từ a, an và the: trả lời bằng mạo từ đúng”.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
218,DGE0218,"A, an and the: answer with the correct article","Mạo từ a, an và the: trả lời bằng mạo từ đúng",76,Ben,"I am proud to finish “A, an and the: answer with the correct article” today.","Mình rất vui vì hoàn thành bài “Mạo từ a, an và the: trả lời bằng mạo từ đúng” hôm nay.",15,DGE0218_L76,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: I am proud to finish “A, an and the: answer with the correct article” today.","TIẾNG VIỆT: Mình rất vui vì hoàn thành bài “Mạo từ a, an và the: trả lời bằng mạo từ đúng” hôm nay.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",1,Mia,"Hello, Ben; Today’s lesson is “A, an and the: describe objects with articles”.","Chào Ben; Bài học hôm nay là “Mạo từ a, an và the: mô tả đồ vật bằng mạo từ”.",13,DGE0219_L01,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Ben; Today’s lesson is “A, an and the: describe objects with articles”.","TIẾNG VIỆT: Chào Ben; Bài học hôm nay là “Mạo từ a, an và the: mô tả đồ vật bằng mạo từ”.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",2,Ben,"Hello, Mia; I am ready for “A, an and the: describe objects with articles”.","Chào Mia; Mình đã sẵn sàng học “Mạo từ a, an và the: mô tả đồ vật bằng mạo từ”.",14,DGE0219_L02,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Mia; I am ready for “A, an and the: describe objects with articles”.","TIẾNG VIỆT: Chào Mia; Mình đã sẵn sàng học “Mạo từ a, an và the: mô tả đồ vật bằng mạo từ”.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",3,Mia,Listen first; Our key language is describe objects with articles.,Hãy nghe trước; Nội dung chính là mô tả đồ vật bằng mạo từ.,10,DGE0219_L03,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Listen first; Our key language is describe objects with articles.,TIẾNG VIỆT: Hãy nghe trước; Nội dung chính là mô tả đồ vật bằng mạo từ.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",4,Ben,I am listening carefully to describe objects with articles.,Mình đang nghe kỹ mô tả đồ vật bằng mạo từ.,9,DGE0219_L04,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I am listening carefully to describe objects with articles.,TIẾNG VIỆT: Mình đang nghe kỹ mô tả đồ vật bằng mạo từ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",5,Mia,Please hear describe objects with articles one more time.,Hãy nghe mô tả đồ vật bằng mạo từ thêm một lần nữa.,9,DGE0219_L05,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Please hear describe objects with articles one more time.,TIẾNG VIỆT: Hãy nghe mô tả đồ vật bằng mạo từ thêm một lần nữa.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",6,Ben,"For describe objects with articles, i can hear the key language clearly.","Với mô tả đồ vật bằng mạo từ, mình có thể nghe rõ nội dung chính.",12,DGE0219_L06,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: For describe objects with articles, i can hear the key language clearly.","TIẾNG VIỆT: Với mô tả đồ vật bằng mạo từ, mình có thể nghe rõ nội dung chính.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",7,Mia,Now say describe objects with articles slowly with me.,Bây giờ hãy nói chậm mô tả đồ vật bằng mạo từ cùng mình.,9,DGE0219_L07,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Now say describe objects with articles slowly with me.,TIẾNG VIỆT: Bây giờ hãy nói chậm mô tả đồ vật bằng mạo từ cùng mình.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",8,Ben,I will say describe objects with articles slowly and clearly.,Mình sẽ nói mô tả đồ vật bằng mạo từ chậm và rõ.,10,DGE0219_L08,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will say describe objects with articles slowly and clearly.,TIẾNG VIỆT: Mình sẽ nói mô tả đồ vật bằng mạo từ chậm và rõ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",9,Mia,Good; Keep every sound in describe objects with articles clear.,Tốt; Hãy phát âm rõ từng âm trong mô tả đồ vật bằng mạo từ.,10,DGE0219_L09,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Good; Keep every sound in describe objects with articles clear.,TIẾNG VIỆT: Tốt; Hãy phát âm rõ từng âm trong mô tả đồ vật bằng mạo từ.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",10,Ben,I will not hurry through describe objects with articles.,Mình sẽ không nói vội khi luyện mô tả đồ vật bằng mạo từ.,9,DGE0219_L10,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will not hurry through describe objects with articles.,TIẾNG VIỆT: Mình sẽ không nói vội khi luyện mô tả đồ vật bằng mạo từ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",11,Mia,Say describe objects with articles again at normal speed.,Hãy nói lại mô tả đồ vật bằng mạo từ với tốc độ bình thường.,9,DGE0219_L11,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Say describe objects with articles again at normal speed.,TIẾNG VIỆT: Hãy nói lại mô tả đồ vật bằng mạo từ với tốc độ bình thường.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",12,Ben,I can say describe objects with articles at normal speed.,Mình có thể nói mô tả đồ vật bằng mạo từ với tốc độ bình thường.,10,DGE0219_L12,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I can say describe objects with articles at normal speed.,TIẾNG VIỆT: Mình có thể nói mô tả đồ vật bằng mạo từ với tốc độ bình thường.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",13,Mia,Look away and remember describe objects with articles.,Hãy nhìn chỗ khác và nhớ lại mô tả đồ vật bằng mạo từ.,8,DGE0219_L13,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Look away and remember describe objects with articles.,TIẾNG VIỆT: Hãy nhìn chỗ khác và nhớ lại mô tả đồ vật bằng mạo từ.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",14,Ben,I remember describe objects with articles without reading it.,Mình nhớ mô tả đồ vật bằng mạo từ mà không cần nhìn chữ.,9,DGE0219_L14,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I remember describe objects with articles without reading it.,TIẾNG VIỆT: Mình nhớ mô tả đồ vật bằng mạo từ mà không cần nhìn chữ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",75,Mia,"You have now finished “A, an and the: describe objects with articles” successfully.","Bạn đã hoàn thành tốt bài “Mạo từ a, an và the: mô tả đồ vật bằng mạo từ”.",13,DGE0219_L75,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: You have now finished “A, an and the: describe objects with articles” successfully.","TIẾNG VIỆT: Bạn đã hoàn thành tốt bài “Mạo từ a, an và the: mô tả đồ vật bằng mạo từ”.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
219,DGE0219,"A, an and the: describe objects with articles","Mạo từ a, an và the: mô tả đồ vật bằng mạo từ",76,Ben,"I am proud to finish “A, an and the: describe objects with articles” today.","Mình rất vui vì hoàn thành bài “Mạo từ a, an và the: mô tả đồ vật bằng mạo từ” hôm nay.",14,DGE0219_L76,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: I am proud to finish “A, an and the: describe objects with articles” today.","TIẾNG VIỆT: Mình rất vui vì hoàn thành bài “Mạo từ a, an và the: mô tả đồ vật bằng mạo từ” hôm nay.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",1,Mia,"Hello, Ben; Today’s lesson is “A, an and the: a an and the review”.","Chào Ben; Bài học hôm nay là “Mạo từ a, an và the: ôn tập a an và the”.",14,DGE0220_L01,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Ben; Today’s lesson is “A, an and the: a an and the review”.","TIẾNG VIỆT: Chào Ben; Bài học hôm nay là “Mạo từ a, an và the: ôn tập a an và the”.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",2,Ben,"Hello, Mia; I am ready for “A, an and the: a an and the review”.","Chào Mia; Mình đã sẵn sàng học “Mạo từ a, an và the: ôn tập a an và the”.",15,DGE0220_L02,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Mia; I am ready for “A, an and the: a an and the review”.","TIẾNG VIỆT: Chào Mia; Mình đã sẵn sàng học “Mạo từ a, an và the: ôn tập a an và the”.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",3,Mia,Listen first; Our key language is a an and the review.,Hãy nghe trước; Nội dung chính là ôn tập a an và the.,11,DGE0220_L03,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Listen first; Our key language is a an and the review.,TIẾNG VIỆT: Hãy nghe trước; Nội dung chính là ôn tập a an và the.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",4,Ben,I am listening carefully to a an and the review.,Mình đang nghe kỹ ôn tập a an và the.,10,DGE0220_L04,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I am listening carefully to a an and the review.,TIẾNG VIỆT: Mình đang nghe kỹ ôn tập a an và the.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",5,Mia,Please hear a an and the review one more time.,Hãy nghe ôn tập a an và the thêm một lần nữa.,10,DGE0220_L05,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Please hear a an and the review one more time.,TIẾNG VIỆT: Hãy nghe ôn tập a an và the thêm một lần nữa.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",6,Ben,"For a an and the review, i can hear the key language clearly.","Với ôn tập a an và the, mình có thể nghe rõ nội dung chính.",13,DGE0220_L06,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,"TIẾNG ANH: For a an and the review, i can hear the key language clearly.","TIẾNG VIỆT: Với ôn tập a an và the, mình có thể nghe rõ nội dung chính.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",7,Mia,Now say a an and the review slowly with me.,Bây giờ hãy nói chậm ôn tập a an và the cùng mình.,10,DGE0220_L07,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Now say a an and the review slowly with me.,TIẾNG VIỆT: Bây giờ hãy nói chậm ôn tập a an và the cùng mình.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",8,Ben,I will say a an and the review slowly and clearly.,Mình sẽ nói ôn tập a an và the chậm và rõ.,11,DGE0220_L08,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will say a an and the review slowly and clearly.,TIẾNG VIỆT: Mình sẽ nói ôn tập a an và the chậm và rõ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
220,DGE0220,"A, an and the: a an and the review","Mạo từ a, an và the: ôn tập a an và the",9,Mia,Good; Keep every sound in a an and the review clear.,Tốt; Hãy phát âm rõ từng âm trong ôn tập a an và the.,11,DGE0220_L09,DGE_MODULE_M22_PORTRAIT_9X16.jpg,,TIẾNG ANH: Good; Keep every sound in a an and the review clear.,TIẾNG VIỆT: Tốt; Hãy phát âm rõ từng âm trong ôn tập a an và the.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
