Video ID,Code,English title,Vietnamese title,Turn,Speaker,English,Vietnamese,EN words,Line key,Image file,Logo file,English display,Vietnamese display,English voice,Vietnamese voice,Reflex role,Speaker sex,Language,Voice locale,On-screen prefix,Render order,Reflex rule
325,DGE0325,Location and basic prepositions: using behind and in front of,Vị trí và giới từ cơ bản: dùng behind và in front of,11,Ben,What simple sentence could you say to begin using behind and in front of?,Bạn có thể nói câu đơn giản nào để bắt đầu tình huống dùng behind và in front of?,14,DGE0325_L11,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: What simple sentence could you say to begin using behind and in front of?,TIẾNG VIỆT: Bạn có thể nói câu đơn giản nào để bắt đầu tình huống dùng behind và in front of?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
325,DGE0325,Location and basic prepositions: using behind and in front of,Vị trí và giới từ cơ bản: dùng behind và in front of,12,Mia,"I would begin with a short, friendly sentence about using behind and in front of.","Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về dùng behind và in front of.",15,DGE0325_L12,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: I would begin with a short, friendly sentence about using behind and in front of.","TIẾNG VIỆT: Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về dùng behind và in front of.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
325,DGE0325,Location and basic prepositions: using behind and in front of,Vị trí và giới từ cơ bản: dùng behind và in front of,75,Ben,Excellent. What can you now say confidently about using behind and in front of?,Xuất sắc. Bây giờ bạn có thể tự tin nói gì về dùng behind và in front of?,14,DGE0325_L75,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Excellent. What can you now say confidently about using behind and in front of?,TIẾNG VIỆT: Xuất sắc. Bây giờ bạn có thể tự tin nói gì về dùng behind và in front of?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
325,DGE0325,Location and basic prepositions: using behind and in front of,Vị trí và giới từ cơ bản: dùng behind và in front of,76,Mia,I can now speak confidently and naturally about using behind and in front of.,Bây giờ mình có thể nói tự tin và tự nhiên về dùng behind và in front of.,14,DGE0325_L76,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about using behind and in front of.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về dùng behind và in front of.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,1,Ben,"Hello, Mia. Today we will practise finding keys near the door in a clear conversation.",Chào Mia. Hôm nay chúng ta sẽ luyện tìm chìa khóa gần cửa trong một cuộc hội thoại rõ ràng.,15,DGE0326_L01,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Mia. Today we will practise finding keys near the door in a clear conversation.",TIẾNG VIỆT: Chào Mia. Hôm nay chúng ta sẽ luyện tìm chìa khóa gần cửa trong một cuộc hội thoại rõ ràng.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,2,Mia,"Hello, Ben. I am ready to practise finding keys near the door with you today.",Chào Ben. Hôm nay mình đã sẵn sàng luyện tìm chìa khóa gần cửa cùng bạn.,15,DGE0326_L02,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Ben. I am ready to practise finding keys near the door with you today.",TIẾNG VIỆT: Chào Ben. Hôm nay mình đã sẵn sàng luyện tìm chìa khóa gần cửa cùng bạn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,3,Ben,"First, listen to the phrase about finding keys near the door at natural speed.","Trước tiên, hãy nghe cụm từ về tìm chìa khóa gần cửa ở tốc độ tự nhiên.",14,DGE0326_L03,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: First, listen to the phrase about finding keys near the door at natural speed.","TIẾNG VIỆT: Trước tiên, hãy nghe cụm từ về tìm chìa khóa gần cửa ở tốc độ tự nhiên.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,4,Mia,I am listening carefully to the natural phrase about finding keys near the door.,Mình đang nghe kỹ cụm từ tự nhiên về tìm chìa khóa gần cửa.,14,DGE0326_L04,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I am listening carefully to the natural phrase about finding keys near the door.,TIẾNG VIỆT: Mình đang nghe kỹ cụm từ tự nhiên về tìm chìa khóa gần cửa.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,5,Ben,Please repeat the key idea for finding keys near the door slowly and carefully.,Hãy nhắc lại ý chính về tìm chìa khóa gần cửa thật chậm và cẩn thận.,14,DGE0326_L05,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Please repeat the key idea for finding keys near the door slowly and carefully.,TIẾNG VIỆT: Hãy nhắc lại ý chính về tìm chìa khóa gần cửa thật chậm và cẩn thận.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,6,Mia,I will repeat the key idea for finding keys near the door slowly and clearly.,Mình sẽ nhắc lại ý chính về tìm chìa khóa gần cửa thật chậm và rõ.,15,DGE0326_L06,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I will repeat the key idea for finding keys near the door slowly and clearly.,TIẾNG VIỆT: Mình sẽ nhắc lại ý chính về tìm chìa khóa gần cửa thật chậm và rõ.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,7,Ben,Now say the same idea again without looking at the words for finding keys near the door.,Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung tìm chìa khóa gần cửa.,17,DGE0326_L07,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Now say the same idea again without looking at the words for finding keys near the door.,TIẾNG VIỆT: Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung tìm chìa khóa gần cửa.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,8,Mia,I can now say the idea about finding keys near the door without reading.,Bây giờ mình có thể nói ý về tìm chìa khóa gần cửa mà không cần đọc.,14,DGE0326_L08,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now say the idea about finding keys near the door without reading.,TIẾNG VIỆT: Bây giờ mình có thể nói ý về tìm chìa khóa gần cửa mà không cần đọc.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,9,Ben,Imagine that we are at home and need to use finding keys near the door.,Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về tìm chìa khóa gần cửa.,15,DGE0326_L09,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Imagine that we are at home and need to use finding keys near the door.,TIẾNG VIỆT: Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về tìm chìa khóa gần cửa.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,10,Mia,I can picture the home situation and understand finding keys near the door.,Mình hình dung được tình huống tại nhà và hiểu tìm chìa khóa gần cửa.,13,DGE0326_L10,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can picture the home situation and understand finding keys near the door.,TIẾNG VIỆT: Mình hình dung được tình huống tại nhà và hiểu tìm chìa khóa gần cửa.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,11,Ben,What simple sentence could you say to begin finding keys near the door?,Bạn có thể nói câu đơn giản nào để bắt đầu tình huống tìm chìa khóa gần cửa?,13,DGE0326_L11,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: What simple sentence could you say to begin finding keys near the door?,TIẾNG VIỆT: Bạn có thể nói câu đơn giản nào để bắt đầu tình huống tìm chìa khóa gần cửa?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,12,Mia,"I would begin with a short, friendly sentence about finding keys near the door.","Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về tìm chìa khóa gần cửa.",14,DGE0326_L12,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: I would begin with a short, friendly sentence about finding keys near the door.","TIẾNG VIỆT: Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về tìm chìa khóa gần cửa.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,75,Ben,Excellent. What can you now say confidently about finding keys near the door?,Xuất sắc. Bây giờ bạn có thể tự tin nói gì về tìm chìa khóa gần cửa?,13,DGE0326_L75,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Excellent. What can you now say confidently about finding keys near the door?,TIẾNG VIỆT: Xuất sắc. Bây giờ bạn có thể tự tin nói gì về tìm chìa khóa gần cửa?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
326,DGE0326,Location and basic prepositions: finding keys near the door,Vị trí và giới từ cơ bản: tìm chìa khóa gần cửa,76,Mia,I can now speak confidently and naturally about finding keys near the door.,Bây giờ mình có thể nói tự tin và tự nhiên về tìm chìa khóa gần cửa.,13,DGE0326_L76,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about finding keys near the door.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về tìm chìa khóa gần cửa.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,1,Ben,"Hello, Mia. Today we will practise describing objects on a table in a clear conversation.",Chào Mia. Hôm nay chúng ta sẽ luyện mô tả đồ vật trên bàn trong một cuộc hội thoại rõ ràng.,15,DGE0327_L01,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Mia. Today we will practise describing objects on a table in a clear conversation.",TIẾNG VIỆT: Chào Mia. Hôm nay chúng ta sẽ luyện mô tả đồ vật trên bàn trong một cuộc hội thoại rõ ràng.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,2,Mia,"Hello, Ben. I am ready to practise describing objects on a table with you today.",Chào Ben. Hôm nay mình đã sẵn sàng luyện mô tả đồ vật trên bàn cùng bạn.,15,DGE0327_L02,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Ben. I am ready to practise describing objects on a table with you today.",TIẾNG VIỆT: Chào Ben. Hôm nay mình đã sẵn sàng luyện mô tả đồ vật trên bàn cùng bạn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,3,Ben,"First, listen to the phrase about describing objects on a table at natural speed.","Trước tiên, hãy nghe cụm từ về mô tả đồ vật trên bàn ở tốc độ tự nhiên.",14,DGE0327_L03,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: First, listen to the phrase about describing objects on a table at natural speed.","TIẾNG VIỆT: Trước tiên, hãy nghe cụm từ về mô tả đồ vật trên bàn ở tốc độ tự nhiên.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,4,Mia,I am listening carefully to the natural phrase about describing objects on a table.,Mình đang nghe kỹ cụm từ tự nhiên về mô tả đồ vật trên bàn.,14,DGE0327_L04,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I am listening carefully to the natural phrase about describing objects on a table.,TIẾNG VIỆT: Mình đang nghe kỹ cụm từ tự nhiên về mô tả đồ vật trên bàn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,5,Ben,Please repeat the key idea for describing objects on a table slowly and carefully.,Hãy nhắc lại ý chính về mô tả đồ vật trên bàn thật chậm và cẩn thận.,14,DGE0327_L05,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Please repeat the key idea for describing objects on a table slowly and carefully.,TIẾNG VIỆT: Hãy nhắc lại ý chính về mô tả đồ vật trên bàn thật chậm và cẩn thận.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,6,Mia,I will repeat the key idea for describing objects on a table slowly and clearly.,Mình sẽ nhắc lại ý chính về mô tả đồ vật trên bàn thật chậm và rõ.,15,DGE0327_L06,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I will repeat the key idea for describing objects on a table slowly and clearly.,TIẾNG VIỆT: Mình sẽ nhắc lại ý chính về mô tả đồ vật trên bàn thật chậm và rõ.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,7,Ben,Now say the same idea again without looking at the words for describing objects on a table.,Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung mô tả đồ vật trên bàn.,17,DGE0327_L07,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Now say the same idea again without looking at the words for describing objects on a table.,TIẾNG VIỆT: Bây giờ hãy nói lại ý đó mà không nhìn vào câu chữ cho nội dung mô tả đồ vật trên bàn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,8,Mia,I can now say the idea about describing objects on a table without reading.,Bây giờ mình có thể nói ý về mô tả đồ vật trên bàn mà không cần đọc.,14,DGE0327_L08,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now say the idea about describing objects on a table without reading.,TIẾNG VIỆT: Bây giờ mình có thể nói ý về mô tả đồ vật trên bàn mà không cần đọc.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,9,Ben,Imagine that we are at home and need to use describing objects on a table.,Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về mô tả đồ vật trên bàn.,15,DGE0327_L09,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Imagine that we are at home and need to use describing objects on a table.,TIẾNG VIỆT: Hãy tưởng tượng chúng ta đang ở nhà và cần dùng cách nói về mô tả đồ vật trên bàn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,10,Mia,I can picture the home situation and understand describing objects on a table.,Mình hình dung được tình huống tại nhà và hiểu mô tả đồ vật trên bàn.,13,DGE0327_L10,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can picture the home situation and understand describing objects on a table.,TIẾNG VIỆT: Mình hình dung được tình huống tại nhà và hiểu mô tả đồ vật trên bàn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,11,Ben,What simple sentence could you say to begin describing objects on a table?,Bạn có thể nói câu đơn giản nào để bắt đầu tình huống mô tả đồ vật trên bàn?,13,DGE0327_L11,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: What simple sentence could you say to begin describing objects on a table?,TIẾNG VIỆT: Bạn có thể nói câu đơn giản nào để bắt đầu tình huống mô tả đồ vật trên bàn?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,12,Mia,"I would begin with a short, friendly sentence about describing objects on a table.","Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về mô tả đồ vật trên bàn.",14,DGE0327_L12,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: I would begin with a short, friendly sentence about describing objects on a table.","TIẾNG VIỆT: Mình sẽ bắt đầu bằng một câu ngắn, thân thiện về mô tả đồ vật trên bàn.",British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,75,Ben,Excellent. What can you now say confidently about describing objects on a table?,Xuất sắc. Bây giờ bạn có thể tự tin nói gì về mô tả đồ vật trên bàn?,13,DGE0327_L75,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: Excellent. What can you now say confidently about describing objects on a table?,TIẾNG VIỆT: Xuất sắc. Bây giờ bạn có thể tự tin nói gì về mô tả đồ vật trên bàn?,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
327,DGE0327,Location and basic prepositions: describing objects on a table,Vị trí và giới từ cơ bản: mô tả đồ vật trên bàn,76,Mia,I can now speak confidently and naturally about describing objects on a table.,Bây giờ mình có thể nói tự tin và tự nhiên về mô tả đồ vật trên bàn.,13,DGE0327_L76,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,TIẾNG ANH: I can now speak confidently and naturally about describing objects on a table.,TIẾNG VIỆT: Bây giờ mình có thể nói tự tin và tự nhiên về mô tả đồ vật trên bàn.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
328,DGE0328,Location and basic prepositions: finding a bag under a chair,Vị trí và giới từ cơ bản: tìm chiếc túi dưới ghế,1,Ben,"Hello, Mia. Today we will practise finding a bag under a chair in a clear conversation.",Chào Mia. Hôm nay chúng ta sẽ luyện tìm chiếc túi dưới ghế trong một cuộc hội thoại rõ ràng.,16,DGE0328_L01,DGE_MODULE_M33_PORTRAIT_9X16.jpg,SCM_LOGO.png,"TIẾNG ANH: Hello, Mia. Today we will practise finding a bag under a chair in a clear conversation.",TIẾNG VIỆT: Chào Mia. Hôm nay chúng ta sẽ luyện tìm chiếc túi dưới ghế trong một cuộc hội thoại rõ ràng.,British English (en-GB),Vietnamese (vi-VN) — giọng chuẩn địa phương,REFLEX ANSWER,MALE,EN → VI,en-GB Male → vi-VN Male,TIẾNG ANH: → TIẾNG VIỆT:,4 EN / 5 VI,"Câu trả lời phải tự nhiên, trực tiếp, đúng câu hỏi."
